Name,Position,Height,Weight,Season,Age,Games_Played,Game_Started,Rush_Attempts,Rush_Yards,Rush_TDs,Fumbles,Targets,Receptions,Rec_Yards,Rec_TDs,Pass_Completions,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions,Sacked
220,"
Marion Barber III
",ht,5-11,218lb,2007,24,1,1,27,129,1,1,2,1,9,0,0,0,0,0,0,0
221,"
Marion Barber III
",ht,5-11,218lb,2009,26,2,2,11,18,0,0,,,,0,0,0,0,0,0,0
222,"
Peyton Barber
",RB,5-11,225lb,2016,22,15,1,55,223,1,0,6,5,28,0,0,0,0,0,0,0
223,"
Peyton Barber
",RB,5-11,225lb,2017,23,16,4,108,423,3,2,19,16,114,0,0,0,0,0,0,0
224,"
Peyton Barber
",RB,5-11,225lb,2018,24,16,16,234,871,5,1,29,20,92,1,0,0,0,0,0,0
225,"
Peyton Barber
",RB,5-11,225lb,2019,25,16,7,154,470,6,1,24,16,115,1,0,0,0,0,0,0
226,"
Peyton Barber
",RB,5-11,225lb,2020,26,16,2,94,258,4,0,7,4,12,0,0,0,0,0,0,0
227,"
Peyton Barber
",RB,5-11,225lb,2021,27,10,1,55,212,2,2,13,10,67,0,0,0,0,0,0,0
228,"
Tiki Barber
",RB,5-10,205lb,1997,22,12,6,136,511,3,3,54,34,299,1,0,0,0,0,0,0
229,"
Tiki Barber
",RB,5-10,205lb,1998,23,16,4,52,166,0,1,59,42,348,3,0,0,0,0,0,0
230,"
Tiki Barber
",RB,5-10,205lb,1999,24,16,1,62,258,0,5,91,66,609,2,0,0,0,0,0,0
231,"
Tiki Barber
",RB,5-10,205lb,2000,25,16,12,213,1006,8,9,95,70,719,1,0,0,0,0,0,0
232,"
Tiki Barber
",RB,5-10,205lb,2001,26,14,9,166,865,4,8,98,72,577,0,0,0,0,0,0,0
233,"
Tiki Barber
",RB,5-10,205lb,2002,27,16,15,304,1387,11,9,95,69,597,0,0,0,0,0,0,0
234,"
Tiki Barber
",RB,5-10,205lb,2003,28,16,16,278,1216,2,9,98,69,461,1,0,0,0,0,0,0
235,"
Tiki Barber
",RB,5-10,205lb,2004,29,16,14,322,1518,13,5,79,52,578,2,0,0,0,0,0,0
236,"
Tiki Barber
",RB,5-10,205lb,2005,30,16,16,357,1860,9,1,70,54,530,2,0,0,0,0,0,0
237,"
Tiki Barber
",RB,5-10,205lb,2006,31,16,16,327,1662,5,3,75,58,465,0,0,0,0,0,0,0
238,"
Tiki Barber
",RB,5-10,205lb,1997,22,1,0,17,29,0,1,10,3,31,0,0,0,0,0,0,0
239,"
Tiki Barber
",RB,5-10,205lb,2000,25,3,2,38,153,0,2,20,13,60,0,0,0,0,0,0,0
240,"
Tiki Barber
",RB,5-10,205lb,2002,27,1,1,26,115,1,0,5,5,62,0,0,0,0,0,0,0
241,"
Tiki Barber
",RB,5-10,205lb,2005,30,1,1,13,41,0,0,4,3,28,0,0,0,0,0,0,0
242,"
Tiki Barber
",RB,5-10,205lb,2006,31,1,1,26,137,0,0,4,2,15,0,0,0,0,0,0,0
243,"
Kevan Barlow
",RB,6-1,234lb,2001,22,15,0,125,512,4,1,28,22,247,1,0,0,0,0,0,0
244,"
Kevan Barlow
",RB,6-1,234lb,2002,23,14,0,145,675,4,2,21,14,136,1,0,0,0,0,0,0
245,"
Kevan Barlow
",RB,6-1,234lb,2003,24,16,4,201,1024,6,5,44,35,307,1,0,0,0,0,0,0
246,"
Kevan Barlow
",RB,6-1,234lb,2004,25,15,14,244,822,7,2,45,35,212,0,0,0,0,0,0,0
247,"
Kevan Barlow
",RB,6-1,234lb,2005,26,12,12,176,581,3,2,42,31,241,0,0,0,0,0,0,0
248,"
Kevan Barlow
",RB,6-1,234lb,2006,27,12,3,131,370,6,1,10,7,21,0,0,0,0,0,0,0
249,"
Kevan Barlow
",RB,6-1,234lb,2001,22,1,0,5,17,0,0,3,2,2,0,0,0,0,0,0,0
250,"
Kevan Barlow
",RB,6-1,234lb,2002,23,2,0,7,19,1,0,2,1,3,0,0,0,0,0,0,0
251,"
Richard Bartel
",ht,6-3,246lb,2011,28,2,0,1,9,0,0,,,,0,0,0,0,0,0,0
252,"
Charlie Batch
",ht,6-2,216lb,1998,24,12,12,41,229,1,2,,,,0,0,0,0,0,0,0
253,"
Charlie Batch
",ht,6-2,216lb,1999,25,11,10,28,87,2,4,,,,0,0,0,0,0,0,0
254,"
Charlie Batch
",ht,6-2,216lb,2000,26,15,15,44,199,2,6,,,,0,0,0,0,0,0,0
255,"
Charlie Batch
",ht,6-2,216lb,2001,27,10,9,12,45,0,6,,,,0,0,0,0,0,0,0
256,"
Charlie Batch
",ht,6-2,216lb,2003,29,4,0,1,11,0,1,,,,0,0,0,0,0,0,0
257,"
Charlie Batch
",ht,6-2,216lb,2005,31,4,2,11,30,1,1,,,,0,0,0,0,0,0,0
258,"
Charlie Batch
",ht,6-2,216lb,2006,32,8,1,13,15,0,1,,,,0,0,0,0,0,0,0
259,"
Charlie Batch
",ht,6-2,216lb,2007,33,7,1,12,-7,0,0,,,,0,0,0,0,0,0,0
260,"
Charlie Batch
",ht,6-2,216lb,2010,36,3,2,7,30,0,2,,,,0,0,0,0,0,0,0
261,"
Charlie Batch
",ht,6-2,216lb,2011,37,4,1,3,-2,0,0,,,,0,0,0,0,0,0,0
262,"
Charlie Batch
",ht,6-2,216lb,2012,38,2,2,,,0,1,,,,0,0,0,0,0,0,0
263,"
Mario Bates
",RB,6-1,217lb,1994,21,11,7,151,579,6,3,9,8,62,0,0,0,0,0,0,0
264,"
Mario Bates
",RB,6-1,217lb,1995,22,16,16,244,951,7,2,21,18,114,0,0,0,0,0,0,0
265,"
Mario Bates
",RB,6-1,217lb,1996,23,14,10,164,584,4,4,16,13,44,0,0,0,0,0,0,0
266,"
Mario Bates
",RB,6-1,217lb,1997,24,12,7,119,440,4,2,11,5,42,0,0,0,0,0,0,0
267,"
Mario Bates
",RB,6-1,217lb,1998,25,16,1,60,165,6,0,1,1,14,0,0,0,0,0,0,0
268,"
Mario Bates
",RB,6-1,217lb,1999,26,16,2,72,202,9,2,7,5,34,0,0,0,0,0,0,0
269,"
Mario Bates
",RB,6-1,217lb,2000,27,13,0,31,127,2,0,21,15,109,0,0,0,0,0,0,0
270,"
Mario Bates
",RB,6-1,217lb,1998,25,2,0,15,35,3,0,,,,0,0,0,0,0,0,0
271,"
Jackie Battle
",RB,6-2,238lb,2007,24,3,0,14,47,1,0,5,1,4,0,0,0,0,0,0,0
272,"
Jackie Battle
",RB,6-2,238lb,2008,25,9,0,,,0,0,1,1,-2,0,0,0,0,0,0,0
273,"
Jackie Battle
",RB,6-2,238lb,2009,26,5,0,7,21,0,0,2,2,-3,0,0,0,0,0,0,0
274,"
Jackie Battle
",RB,6-2,238lb,2010,27,16,0,20,50,1,0,3,1,9,0,0,0,0,0,0,0
275,"
Jackie Battle
",RB,6-2,238lb,2011,28,15,4,149,597,2,0,13,9,68,0,0,0,0,0,0,0
276,"
Jackie Battle
",RB,6-2,238lb,2012,29,16,5,95,311,3,0,15,15,108,1,0,0,0,0,0,0
277,"
Jackie Battle
",RB,6-2,238lb,2013,30,16,0,36,142,1,0,5,4,36,0,0,0,0,0,0,0
278,"
Jackie Battle
",RB,6-2,238lb,2014,31,16,1,5,9,1,0,5,5,28,0,0,0,0,0,0,0
279,"
Jackie Battle
",RB,6-2,238lb,2010,27,1,0,,,,0,,,,,0,0,0,0,0,0
280,"
John Beck
",ht,6-2,215lb,2007,26,5,4,9,12,1,7,,,,0,0,0,0,0,0,0
281,"
John Beck
",ht,6-2,215lb,2011,30,4,3,10,43,2,3,,,,0,0,0,0,0,0,0
282,"
Joique Bell
",RB,5-11,220lb,2010,24,8,0,,,0,,,,,0,0,0,0,0,0,0
283,"
Joique Bell
",RB,5-11,220lb,2010,,5,0,,,0,,,,,0,0,0,0,0,0,0
284,"
Joique Bell
",RB,5-11,220lb,2010,,3,0,,,0,,,,,0,0,0,0,0,0,0
285,"
Joique Bell
",RB,5-11,220lb,2012,26,16,0,82,414,3,2,68,52,485,0,0,0,0,0,0,0
286,"
Joique Bell
",RB,5-11,220lb,2013,27,16,4,166,650,8,4,69,53,547,0,0,0,0,0,0,0
287,"
Joique Bell
",RB,5-11,220lb,2014,28,15,6,223,860,7,5,53,34,322,1,0,0,0,0,0,0
288,"
Joique Bell
",RB,5-11,220lb,2015,29,13,5,90,311,4,1,27,22,286,0,0,0,0,0,0,0
289,"
Joique Bell
",RB,5-11,220lb,2016,30,7,0,3,6,0,0,1,1,-2,0,0,0,0,0,0,0
290,"
Joique Bell
",RB,5-11,220lb,2016,,4,0,3,6,0,0,,,,0,0,0,0,0,0,0
291,"
Joique Bell
",RB,5-11,220lb,2016,,3,0,,,0,0,1,1,-2,0,0,0,0,0,0,0
292,"
Joique Bell
",RB,5-11,220lb,2014,28,1,1,12,43,0,0,4,4,42,0,0,0,0,0,0,0
293,"
Joique Bell
",RB,5-11,220lb,2016,30,1,0,,,0,0,,,,0,0,0,0,0,0,0
294,"
Kahlil Bell
",RB,6-0,219lb,2009,23,7,0,40,220,0,0,3,1,4,0,0,0,0,0,0,0
295,"
Kahlil Bell
",RB,6-0,219lb,2011,25,13,3,79,337,0,3,23,19,133,1,0,0,0,0,0,0
296,"
Kahlil Bell
",RB,6-0,219lb,2012,26,7,0,29,76,0,1,2,2,13,0,0,0,0,0,0,0
297,"
Kahlil Bell
",RB,6-0,219lb,2012,,4,0,29,76,0,0,1,1,11,0,0,0,0,0,0,0
298,"
Kahlil Bell
",RB,6-0,219lb,2012,,3,0,,,0,1,1,1,2,0,0,0,0,0,0,0
299,"
Kahlil Bell
",RB,6-0,219lb,2013,27,3,0,,,0,0,,,,0,0,0,0,0,0,0
300,"
Le'Veon Bell
",ht,6-1,225lb,2013,21,13,13,244,860,8,1,66,45,399,0,0,0,0,0,0,0
301,"
Le'Veon Bell
",ht,6-1,225lb,2014,22,16,16,290,1361,8,0,105,83,854,3,0,0,0,0,0,0
302,"
Le'Veon Bell
",ht,6-1,225lb,2015,23,6,6,113,556,3,0,26,24,136,0,0,0,0,0,0,0
303,"
Le'Veon Bell
",ht,6-1,225lb,2016,24,12,12,261,1268,7,4,94,75,616,2,0,0,0,0,0,0
304,"
Le'Veon Bell
",ht,6-1,225lb,2017,25,15,15,321,1291,9,3,106,85,655,2,0,0,0,0,0,0
305,"
Le'Veon Bell
",ht,6-1,225lb,2019,27,15,15,245,789,3,1,78,66,461,1,0,0,0,0,0,0
306,"
Le'Veon Bell
",ht,6-1,225lb,2020,28,11,4,82,328,2,1,20,16,138,0,0,0,0,0,0,0
307,"
Le'Veon Bell
",ht,6-1,225lb,2020,,9,2,63,254,2,1,17,13,99,0,0,0,0,0,0,0
308,"
Le'Veon Bell
",ht,6-1,225lb,2020,,2,2,19,74,0,0,3,3,39,0,0,0,0,0,0,0
309,"
Le'Veon Bell
",ht,6-1,225lb,2021,29,8,0,39,101,2,0,7,5,30,1,0,0,0,0,0,0
310,"
Le'Veon Bell
",ht,6-1,225lb,2021,,5,0,31,83,2,0,3,1,-1,0,0,0,0,0,0,0
311,"
Le'Veon Bell
",ht,6-1,225lb,2021,,3,0,8,18,0,0,4,4,31,1,0,0,0,0,0,0
312,"
Le'Veon Bell
",ht,6-1,225lb,2016,24,3,3,65,357,2,0,7,4,3,0,0,0,0,0,0,0
313,"
Le'Veon Bell
",ht,6-1,225lb,2017,25,1,1,16,67,1,0,13,9,88,1,0,0,0,0,0,0
314,"
Le'Veon Bell
",ht,6-1,225lb,2020,28,1,0,2,6,0,0,3,0,0,0,0,0,0,0,0,0
315,"
Mike Bell
",RB,6-0,225lb,2006,23,15,3,157,677,8,1,27,20,158,0,0,0,0,0,0,0
316,"
Mike Bell
",RB,6-0,225lb,2007,24,5,0,6,3,0,1,1,1,7,0,0,0,0,0,0,0
317,"
Mike Bell
",RB,6-0,225lb,2008,25,4,0,13,42,1,0,2,1,14,0,0,0,0,0,0,0
318,"
Mike Bell
",RB,6-0,225lb,2009,26,13,3,172,654,5,2,4,4,12,0,0,0,0,0,0,0
319,"
Mike Bell
",RB,6-0,225lb,2010,27,16,1,47,99,0,2,10,7,67,0,0,0,0,0,0,0
320,"
Mike Bell
",RB,6-0,225lb,2010,,11,1,31,71,0,1,7,6,62,0,0,0,0,0,0,0
321,"
Mike Bell
",RB,6-0,225lb,2010,,5,0,16,28,0,1,3,1,5,0,0,0,0,0,0,0
322,"
Mike Bell
",RB,6-0,225lb,2009,26,3,0,8,15,0,0,,,,0,0,0,0,0,0,0
323,"
Tatum Bell
",RB,5-11,213lb,2004,23,14,0,75,396,3,1,7,5,80,0,0,0,0,0,0,0
324,"
Tatum Bell
",RB,5-11,213lb,2005,24,15,1,173,921,8,3,28,18,104,0,0,0,0,0,0,0
325,"
Tatum Bell
",RB,5-11,213lb,2006,25,13,13,233,1025,2,5,31,24,115,0,0,0,0,0,0,0
326,"
Tatum Bell
",RB,5-11,213lb,2007,26,5,5,44,182,1,1,21,14,63,0,0,0,0,0,0,0
327,"
Tatum Bell
",RB,5-11,213lb,2008,27,7,3,44,249,2,0,14,10,57,0,0,0,0,0,0,0
328,"
Tatum Bell
",RB,5-11,213lb,2004,23,1,0,12,49,1,0,5,4,32,0,0,0,0,0,0,0
329,"
Tatum Bell
",RB,5-11,213lb,2005,24,2,0,11,50,0,0,6,5,28,0,0,0,0,0,0,0
330,"
William Bell
",RB,5-11,214lb,1995,24,16,0,4,13,0,0,,,,0,0,0,0,0,0,0
331,"
William Bell
",RB,5-11,214lb,1996,25,16,0,,,0,0,5,3,23,0,0,0,0,0,0,0
332,"
Wes Bender
",RB,5-10,242lb,1994,24,9,0,,,0,0,2,2,14,0,0,0,0,0,0,0
333,"
Wes Bender
",RB,5-10,242lb,1997,27,11,0,5,9,0,1,4,0,0,0,0,0,0,0,0,0
334,"
Brandon Bennett
",RB,5-11,220lb,1998,25,14,1,77,243,2,1,12,8,153,0,0,0,0,0,0,0
335,"
Brandon Bennett
",RB,5-11,220lb,2000,27,16,0,90,324,3,2,29,19,168,0,0,0,0,0,0,0
336,"
Brandon Bennett
",RB,5-11,220lb,2001,28,16,1,50,232,0,1,26,20,150,0,0,0,0,0,0,0
337,"
Brandon Bennett
",RB,5-11,220lb,2002,29,12,0,33,155,0,2,25,18,109,0,0,0,0,0,0,0
338,"
Brandon Bennett
",RB,5-11,220lb,2003,30,16,0,56,173,0,2,32,25,176,1,0,0,0,0,0,0
339,"
Brandon Bennett
",RB,5-11,220lb,2004,31,8,0,6,17,1,0,,,,0,0,0,0,0,0,0
340,"
Donnell Bennett
",RB,6-0,242lb,1994,22,15,0,46,178,2,2,11,7,53,0,0,0,0,0,0,0
341,"
Donnell Bennett
",RB,6-0,242lb,1995,23,3,1,7,11,0,0,1,1,12,0,0,0,0,0,0,0
342,"
Donnell Bennett
",RB,6-0,242lb,1996,24,16,0,36,166,0,0,14,8,21,0,0,0,0,0,0,0
343,"
Donnell Bennett
",RB,6-0,242lb,1997,25,14,1,94,369,1,0,9,7,5,0,0,0,0,0,0,0
344,"
Donnell Bennett
",RB,6-0,242lb,1998,26,16,10,148,527,5,4,20,16,91,1,0,0,0,0,0,0
345,"
Donnell Bennett
",RB,6-0,242lb,1999,27,15,1,161,627,8,1,12,10,41,0,0,0,0,0,0,0
346,"
Donnell Bennett
",RB,6-0,242lb,2000,28,7,2,27,24,1,0,2,2,17,0,0,0,0,0,0,0
347,"
Donnell Bennett
",RB,6-0,242lb,2001,29,16,14,10,39,0,1,25,15,112,0,0,0,0,0,0,0
348,"
Donnell Bennett
",RB,6-0,242lb,1997,25,1,0,3,4,0,0,,,,0,0,0,0,0,0,0
349,"
Edgar Bennett
",RB,6-0,217lb,1992,23,16,2,61,214,0,2,14,13,93,0,0,0,0,0,0,0
350,"
Edgar Bennett
",RB,6-0,217lb,1993,24,16,14,159,550,9,0,74,59,457,1,0,0,0,0,0,0
351,"
Edgar Bennett
",RB,6-0,217lb,1994,25,16,15,178,623,5,1,97,78,546,4,0,0,0,0,0,0
352,"
Edgar Bennett
",RB,6-0,217lb,1995,26,16,16,316,1067,3,2,79,61,648,4,0,0,0,0,0,0
353,"
Edgar Bennett
",RB,6-0,217lb,1996,27,16,15,222,899,2,2,39,31,176,1,0,0,0,0,0,0
354,"
Edgar Bennett
",RB,6-0,217lb,1998,29,16,13,173,611,2,2,44,28,209,0,0,0,0,0,0,0
355,"
Edgar Bennett
",RB,6-0,217lb,1999,30,16,2,6,28,0,1,21,14,116,0,0,0,0,0,0,0
356,"
Edgar Bennett
",RB,6-0,217lb,1993,24,2,2,15,33,0,1,14,11,74,0,0,0,0,0,0,0
357,"
Edgar Bennett
",RB,6-0,217lb,1994,25,2,2,33,104,1,0,14,9,42,0,0,0,0,0,0,0
358,"
Edgar Bennett
",RB,6-0,217lb,1995,26,3,3,56,205,1,0,13,6,31,0,0,0,0,0,0,0
359,"
Edgar Bennett
",RB,6-0,217lb,1996,27,3,3,59,219,3,1,6,5,23,0,0,0,0,0,0,0
360,"
Michael Bennett
",RB,5-9,205lb,2001,23,13,13,172,682,2,0,38,29,226,1,0,0,0,0,0,0
361,"
Michael Bennett
",RB,5-9,205lb,2002,24,16,16,255,1296,5,4,41,37,351,1,0,0,0,0,0,0
362,"
Michael Bennett
",RB,5-9,205lb,2003,25,8,7,90,447,1,2,14,12,132,0,0,0,0,0,0,0
363,"
Michael Bennett
",RB,5-9,205lb,2004,26,11,7,70,276,1,1,23,21,207,1,0,0,0,0,0,0
364,"
Michael Bennett
",RB,5-9,205lb,2005,27,16,6,126,473,3,5,31,27,124,2,0,0,0,0,0,0
365,"
Michael Bennett
",RB,5-9,205lb,2006,28,11,0,36,200,0,1,12,9,77,0,0,0,0,0,0,0
366,"
Michael Bennett
",RB,5-9,205lb,2007,29,14,1,61,241,1,2,22,15,101,1,0,0,0,0,0,0
367,"
Michael Bennett
",RB,5-9,205lb,2007,,6,0,20,52,0,2,13,10,47,0,0,0,0,0,0,0
368,"
Michael Bennett
",RB,5-9,205lb,2007,,8,1,41,189,1,0,9,5,54,1,0,0,0,0,0,0
369,"
Michael Bennett
",RB,5-9,205lb,2008,30,5,0,7,12,0,0,1,1,2,0,0,0,0,0,0,0
370,"
Michael Bennett
",RB,5-9,205lb,2008,,0,0,,,,,,,,,0,0,0,0,0,0
371,"
Michael Bennett
",RB,5-9,205lb,2008,,5,0,7,12,0,0,1,1,2,0,0,0,0,0,0,0
372,"
Michael Bennett
",RB,5-9,205lb,2009,31,6,0,23,65,0,0,7,6,65,0,0,0,0,0,0,0
373,"
Michael Bennett
",RB,5-9,205lb,2010,32,7,0,2,11,0,0,2,2,9,0,0,0,0,0,0,0
374,"
Michael Bennett
",RB,5-9,205lb,2004,26,2,2,17,68,0,0,6,4,11,0,0,0,0,0,0,0
375,"
Michael Bennett
",RB,5-9,205lb,2006,28,1,0,1,1,0,0,1,1,12,0,0,0,0,0,0,0
376,"
Michael Bennett
",RB,5-9,205lb,2007,29,1,0,,,0,0,,,,0,0,0,0,0,0,0
377,"
Michael Bennett
",RB,5-9,205lb,2008,30,2,0,4,24,0,0,3,2,13,0,0,0,0,0,0,0
378,"
Sean Bennett
",RB,6-1,230lb,1999,24,9,2,29,126,1,0,8,4,27,0,0,0,0,0,0,0
379,"
Sean Bennett
",RB,6-1,230lb,2002,27,7,0,,,0,0,6,5,37,0,0,0,0,0,0,0
380,"
Cedric Benson
",RB,5-11,227lb,2005,23,9,1,67,272,0,1,1,1,3,0,0,0,0,0,0,0
381,"
Cedric Benson
",RB,5-11,227lb,2006,24,15,0,157,647,6,0,10,8,54,0,0,0,0,0,0,0
382,"
Cedric Benson
",RB,5-11,227lb,2007,25,11,11,196,674,4,3,27,17,123,0,0,0,0,0,0,0
383,"
Cedric Benson
",RB,5-11,227lb,2008,26,12,10,214,747,2,2,26,20,185,0,0,0,0,0,0,0
384,"
Cedric Benson
",RB,5-11,227lb,2009,27,13,13,301,1251,6,1,24,17,111,0,0,0,0,0,0,0
385,"
Cedric Benson
",RB,5-11,227lb,2010,28,16,16,321,1111,7,7,37,28,178,1,0,0,0,0,0,0
386,"
Cedric Benson
",RB,5-11,227lb,2011,29,15,15,273,1067,6,5,22,15,82,0,0,0,0,0,0,0
387,"
Cedric Benson
",RB,5-11,227lb,2012,30,5,5,71,248,1,1,15,14,97,0,0,0,0,0,0,0
388,"
Cedric Benson
",RB,5-11,227lb,2006,24,3,0,38,104,1,1,4,3,24,0,0,0,0,0,0,0
389,"
Cedric Benson
",RB,5-11,227lb,2009,27,1,1,21,169,1,0,3,3,12,0,0,0,0,0,0,0
390,"
Cedric Benson
",RB,5-11,227lb,2011,29,1,1,7,14,1,0,2,1,-2,0,0,0,0,0,0,0
391,"
Brock Berlin
",ht,6-1,213lb,2007,26,1,1,3,-16,0,2,,,,0,0,0,0,0,0,0
392,"
Jahvid Best
",ht,5-9,190lb,2010,21,16,9,171,555,4,1,80,58,487,2,0,0,0,0,0,0
393,"
Jahvid Best
",ht,5-9,190lb,2011,22,6,6,84,390,2,0,40,27,287,1,0,0,0,0,0,0
394,"
Jerome Bettis
",RB,5-11,252lb,1993,21,16,12,294,1429,7,4,34,26,244,0,0,0,0,0,0,0
395,"
Jerome Bettis
",RB,5-11,252lb,1994,22,16,16,319,1025,3,5,45,31,293,1,0,0,0,0,0,0
396,"
Jerome Bettis
",RB,5-11,252lb,1995,23,15,13,183,637,3,4,23,18,106,0,0,0,0,0,0,0
397,"
Jerome Bettis
",RB,5-11,252lb,1996,24,16,12,320,1431,11,7,32,22,122,0,0,0,0,0,0,0
398,"
Jerome Bettis
",RB,5-11,252lb,1997,25,15,15,375,1665,7,6,24,15,110,2,0,0,0,0,0,0
399,"
Jerome Bettis
",RB,5-11,252lb,1998,26,15,15,316,1185,3,2,23,16,90,0,0,0,0,0,0,0
400,"
Jerome Bettis
",RB,5-11,252lb,1999,27,16,16,299,1091,7,2,28,21,110,0,0,0,0,0,0,0
401,"
Jerome Bettis
",RB,5-11,252lb,2000,28,16,16,355,1341,8,1,19,13,97,0,0,0,0,0,0,0
402,"
Jerome Bettis
",RB,5-11,252lb,2001,29,11,11,225,1072,4,3,10,8,48,0,0,0,0,0,0,0
403,"
Jerome Bettis
",RB,5-11,252lb,2002,30,13,11,187,666,9,1,9,7,57,0,0,0,0,0,0,0
404,"
Jerome Bettis
",RB,5-11,252lb,2003,31,16,10,246,811,7,5,22,13,86,0,0,0,0,0,0,0
405,"
Jerome Bettis
",RB,5-11,252lb,2004,32,15,6,250,941,13,1,8,6,46,0,0,0,0,0,0,0
406,"
Jerome Bettis
",RB,5-11,252lb,2005,33,12,0,110,368,9,0,4,4,40,0,0,0,0,0,0,0
407,"
Jerome Bettis
",RB,5-11,252lb,1996,24,2,2,38,145,2,0,3,3,3,0,0,0,0,0,0,0
408,"
Jerome Bettis
",RB,5-11,252lb,1997,25,2,2,48,172,1,0,2,2,10,0,0,0,0,0,0,0
409,"
Jerome Bettis
",RB,5-11,252lb,2001,29,1,1,9,8,1,0,2,2,23,0,0,0,0,0,0,0
410,"
Jerome Bettis
",RB,5-11,252lb,2002,30,2,0,4,4,0,0,,,,0,0,0,0,0,0,0
411,"
Jerome Bettis
",RB,5-11,252lb,2004,32,2,2,44,165,2,2,1,1,21,0,0,0,0,0,0,0
412,"
Jerome Bettis
",RB,5-11,252lb,2005,33,4,0,56,180,3,1,1,0,0,0,0,0,0,0,0,0
413,"
Ladell Betts
",RB,5-11,224lb,2002,23,11,0,65,307,1,2,17,12,154,0,0,0,0,0,0,0
414,"
Ladell Betts
",RB,5-11,224lb,2003,24,9,1,77,255,2,0,23,15,167,0,0,0,0,0,0,0
415,"
Ladell Betts
",RB,5-11,224lb,2004,25,16,1,90,371,1,0,25,15,108,0,0,0,0,0,0,0
416,"
Ladell Betts
",RB,5-11,224lb,2005,26,12,0,89,338,1,3,17,10,78,1,0,0,0,0,0,0
417,"
Ladell Betts
",RB,5-11,224lb,2006,27,16,9,245,1154,4,6,64,53,445,1,0,0,0,0,0,0
418,"
Ladell Betts
",RB,5-11,224lb,2007,28,16,0,93,335,1,1,32,21,174,1,0,0,0,0,0,0
419,"
Ladell Betts
",RB,5-11,224lb,2008,29,13,0,61,206,1,1,35,22,200,0,0,0,0,0,0,0
420,"
Ladell Betts
",RB,5-11,224lb,2009,30,10,2,56,210,2,0,21,17,179,0,0,0,0,0,0,0
421,"
Ladell Betts
",RB,5-11,224lb,2010,31,8,1,45,150,2,1,31,23,141,0,0,0,0,0,0,0
422,"
Ladell Betts
",RB,5-11,224lb,2005,26,2,0,13,30,0,0,4,4,32,0,0,0,0,0,0,0
423,"
Ladell Betts
",RB,5-11,224lb,2007,28,1,0,3,15,0,0,2,2,19,0,0,0,0,0,0,0
424,"
Tim Biakabutuka
",RB,6-0,215lb,1996,22,4,4,71,229,0,0,,,,0,0,0,0,0,0,0
425,"
Tim Biakabutuka
",RB,6-0,215lb,1997,23,8,2,75,299,2,1,3,0,0,0,0,0,0,0,0,0
426,"
Tim Biakabutuka
",RB,6-0,215lb,1998,24,10,3,101,427,3,1,10,8,138,1,0,0,0,0,0,0
427,"
Tim Biakabutuka
",RB,6-0,215lb,1999,25,11,11,138,718,6,3,29,23,189,0,0,0,0,0,0,0
428,"
Tim Biakabutuka
",RB,6-0,215lb,2000,26,12,11,173,627,2,4,58,34,341,2,0,0,0,0,0,0
429,"
Tim Biakabutuka
",RB,6-0,215lb,2001,27,5,4,53,230,1,3,17,12,121,0,0,0,0,0,0,0
430,"
Kapri Bibbs
",RB,5-10,203lb,2015,22,1,0,,,0,0,,,,0,0,0,0,0,0,0
431,"
Kapri Bibbs
",RB,5-10,203lb,2016,23,12,0,29,129,0,0,4,2,75,1,0,0,0,0,0,0
432,"
Kapri Bibbs
",RB,5-10,203lb,2017,24,3,0,21,79,0,0,17,14,128,1,0,0,0,0,0,0
433,"
Kapri Bibbs
",RB,5-10,203lb,2018,25,12,0,21,103,3,1,23,16,115,1,0,0,0,0,0,0
434,"
Kapri Bibbs
",RB,5-10,203lb,2018,,2,0,1,2,0,0,5,3,13,0,0,0,0,0,0,0
435,"
Kapri Bibbs
",RB,5-10,203lb,2018,,10,0,20,101,3,1,18,13,102,1,0,0,0,0,0,0
436,"
Jeff Blake
",ht,6-1,223lb,1992,22,3,0,2,-2,0,1,,,,0,0,0,0,0,0,0
437,"
Jeff Blake
",ht,6-1,223lb,1994,24,10,9,37,204,1,6,,,,0,0,0,0,0,0,0
438,"
Jeff Blake
",ht,6-1,223lb,1995,25,16,16,53,309,2,10,,,,0,0,0,0,0,0,0
439,"
Jeff Blake
",ht,6-1,223lb,1996,26,16,16,72,317,2,7,,,,0,0,0,0,0,0,0
440,"
Jeff Blake
",ht,6-1,223lb,1997,27,11,11,45,234,3,7,,,,0,0,0,0,0,0,0
441,"
Jeff Blake
",ht,6-1,223lb,1998,28,8,2,15,103,0,1,,,,0,0,0,0,0,0,0
442,"
Jeff Blake
",ht,6-1,223lb,1999,29,14,12,63,332,2,12,,,,0,0,0,0,0,0,0
443,"
Jeff Blake
",ht,6-1,223lb,2000,30,11,11,57,243,1,7,,,,0,0,0,0,0,0,0
444,"
Jeff Blake
",ht,6-1,223lb,2001,31,1,0,1,-1,0,0,,,,0,0,0,0,0,0,0
445,"
Jeff Blake
",ht,6-1,223lb,2002,32,11,10,39,106,1,8,,,,0,0,0,0,0,0,0
446,"
Jeff Blake
",ht,6-1,223lb,2003,33,13,13,30,177,2,8,,,,0,0,0,0,0,0,0
447,"
Jeff Blake
",ht,6-1,223lb,2004,34,3,0,3,6,0,1,,,,0,0,0,0,0,0,0
